1167	5813	194	1070	3117
5817	9199	218	9730	5765
9756	9006	5283	4143	522
411	7474	6261	5766	3758
1651	5317	9592	5422	9876
1733	7526	4797	6757	9931
6351	3918	6443	337	8754
3513	1205	802	6917	7421
5225	6708	2087	4717	6255
6384	6422	7015	3430	8589
1311	8999	2983	1992	4562
3633	4086	8316	8992	4046
6605	6667	2597	56	1553
4089	2162	30	4714	6744
9120	3440	9474	6400	3408
6262	2136	3582	868	7286
1832	7205	1862	2142	198
6479	9918	2205	1261	5453
6540	4464	3562	5388	7592
8201	2131	8082	453	5472
89	3854	7823	5387	5187
1673	2309	9571	7551	3157
2737	8752	4722	9138	8058
907	9677	2900	9653	6814
6941	7592	9177	3989	1376
5060	5356	186	2335	3384
3870	2500	7794	1875	5985
9495	3682	7571	7465	6393
3468	4138	509	3339	8625
86	4259	655	6700	9332
2323	6132	1173	445	6457
7620	3081	8090	2529	3089
7394	6021	7877	4724	4147
2710	988	2835	8746	709
5554	8877	6162	4451	2414
6076	3361	319	5191	716
9013	6678	8198	585	7067
9046	428	6662	7059	6844
9771	6083	3460	4109	6731
2085	8748	7596	6489	6527
7566	4414	2921	9484	9972
7640	2210	529	7972	4891
7830	259	9594	3435	9167
1923	1054	9058	8693	6538
239	9366	673	6703	1387
6092	7645	1588	1567	2653
8921	9135	1764	72	8267
71	6608	2331	9168	6653
4182	2623	6980	7336	7862
5971	7704	95	2259	7221
5405	2675	7759	3471	8498
8921	3664	4206	9002	6237
3895	3804	5393	1291	5743
1729	2605	1767	7175	3235
572	7795	9447	4252	1026
5271	6921	4315	1348	8293
7684	5594	6196	9435	3146
5416	8356	8753	2305	8473
6775	6809	6522	8240	8209
327	9253	6167	7588	7174
9749	6923	2725	7454	8940
3747	7561	7708	3232	9361
9954	4648	6144	9802	2439
950	5022	5946	318	6256
1346	2460	698	4369	108
9542	7097	734	6001	4372
2194	3006	5905	4282	2163
4684	9237	5596	4440	1922
4678	7742	326	8	7938
9854	9787	7912	8594	6717
